"","dow","hour","nbrhood","count"
"3893",1,8,"SanSWA",9
"3894",1,8,"SanTAL",19
"3895",1,8,"SanTER",9
"3896",1,8,"SanTIJ",2
"3897",1,8,"SanTIR",37
"3898",1,8,"SanTOM",33
"3899",1,8,"SanTOR",10
"3900",1,8,"SanTRL",21
"3901",1,8,"SanTRR",13
"3902",1,8,"SanUIN",31
"3903",1,8,"SanVAL",16
"3904",1,8,"SanWOD",4
"3905",1,9,"NONE",2434
"3906",1,9,"SanADM",8
"3907",1,9,"SanALL",12
"3908",1,9,"SanAZL",7
"3909",1,9,"SanBAH",11
"3910",1,9,"SanBAL",14
"3911",1,9,"SanBAP",31
"3912",1,9,"SanBAR",27
"3913",1,9,"SanBAT",30
"3914",1,9,"SanBIR",8
"3915",1,9,"SanBLA",2
"3916",1,9,"SanBOR",6
"3917",1,9,"SanCAE",7
"3918",1,9,"SanCAL",40
"3919",1,9,"SanCAR",34
"3920",1,9,"SanCAS",22
"3921",1,9,"SanCHE",12
"3922",1,9,"SanCHL",4
"3923",1,9,"SanCHO",9
"3924",1,9,"SanCLL",11
"3925",1,9,"SanCLN",21
"3926",1,9,"SanCLR",16
"3927",1,9,"SanCOE",5
"3928",1,9,"SanCOR",32
"3929",1,9,"SanCRR",21
"3930",1,9,"SanCRT",20
"3931",1,9,"SanDLC",10
"3932",1,9,"SanDLM",4
"3933",1,9,"SanEAN",16
"3934",1,9,"SanEAS",115
"3935",1,9,"SanEGG",10
"3936",1,9,"SanELC",19
"3937",1,9,"SanEMR",7
"3938",1,9,"SanFAI",1
"3939",1,9,"SanFRM",13
"3940",1,9,"SanGAS",13
"3941",1,9,"SanGOL",15
"3942",1,9,"SanGRA",24
"3943",1,9,"SanGRN",6
"3944",1,9,"SanHAR",2
"3945",1,9,"SanHIL",42
"3946",1,9,"SanHOR",11
"3947",1,9,"SanIDW",52
"3948",1,9,"SanISL",1
"3949",1,9,"SanISS",17
"3950",1,9,"SanJAM",7
"3951",1,9,"SanKEN",6
"3952",1,9,"SanKER",39
"3953",1,9,"SanLAJ",75
"3954",1,9,"SanLAK",20
"3955",1,9,"SanLAP",5
"3956",1,9,"SanLIN",26
"3957",1,9,"SanLIT",13
"3958",1,9,"SanLNC",29
"3959",1,9,"SanLOG",31
"3960",1,9,"SanLOM",14
"3961",1,9,"SanMAR",21
"3962",1,9,"SanMDT",15
"3963",1,9,"SanMIA",13
"3964",1,9,"SanMIR",60
"3965",1,9,"SanMIS",28
"3966",1,9,"SanMON",30
"3967",1,9,"SanMOR",17
"3968",1,9,"SanMRM",8
"3969",1,9,"SanMSH",17
"3970",1,9,"SanMST",30
"3971",1,9,"SanMTO",10
"3972",1,9,"SanNES",11
"3973",1,9,"SanNOA",18
"3974",1,9,"SanNOR",5
"3975",1,9,"SanNRM",24
"3976",1,9,"SanNRT",80
"3977",1,9,"SanNUV",75
"3978",1,9,"SanOCN",42
"3979",1,9,"SanOEC",15
"3980",1,9,"SanOKP",28
"3981",1,9,"SanOOL",12
"3982",1,9,"SanOTM",24
"3983",1,9,"SanPAL",10
"3984",1,9,"SanPAR",15
"3985",1,9,"SanPCF",90
"3986",1,9,"SanPET",3
"3987",1,9,"SanPON",38
"3988",1,9,"SanPRK",14
"3989",1,9,"SanRAN",28
"3990",1,9,"SanRED",18
"3991",1,9,"SanRID",10
"3992",1,9,"SanRNC",30
"3993",1,9,"SanROL",20
"3994",1,9,"SanROS",7
"3995",1,9,"SanSAB",9
"3996",1,9,"SanSAN",1
"3997",1,9,"SanSCR",10
"3998",1,9,"SanSER",26
"3999",1,9,"SanSHE",3
"4000",1,9,"SanSHR",12
"4001",1,9,"SanSKL",12
"4002",1,9,"SanSNC",26
"4003",1,9,"SanSNS",41
"4004",1,9,"SanSOR",21
"4005",1,9,"SanSOU",6
"4006",1,9,"SanSSI",31
"4007",1,9,"SanSTH",13
"4008",1,9,"SanSTO",4
"4009",1,9,"SanSUN",4
"4010",1,9,"SanSWA",7
"4011",1,9,"SanTAL",25
"4012",1,9,"SanTER",10
"4013",1,9,"SanTIJ",1
"4014",1,9,"SanTIR",28
"4015",1,9,"SanTOM",18
"4016",1,9,"SanTOR",5
"4017",1,9,"SanTRL",12
"4018",1,9,"SanTRR",8
"4019",1,9,"SanUIN",21
"4020",1,9,"SanVAL",14
"4021",1,9,"SanWOD",3
"4022",1,10,"NONE",2684
"4023",1,10,"SanADM",7
"4024",1,10,"SanALL",16
"4025",1,10,"SanALT",1
"4026",1,10,"SanAZL",8
"4027",1,10,"SanBAH",12
"4028",1,10,"SanBAL",15
"4029",1,10,"SanBAP",26
"4030",1,10,"SanBAR",29
"4031",1,10,"SanBAT",20
"4032",1,10,"SanBIR",8
"4033",1,10,"SanBLA",1
"4034",1,10,"SanBOR",8
"4035",1,10,"SanBRO",1
"4036",1,10,"SanCAE",7
"4037",1,10,"SanCAL",48
"4038",1,10,"SanCAR",22
"4039",1,10,"SanCAS",30
"4040",1,10,"SanCHE",14
"4041",1,10,"SanCHL",7
"4042",1,10,"SanCHO",15
"4043",1,10,"SanCLL",11
"4044",1,10,"SanCLN",38
"4045",1,10,"SanCLR",7
"4046",1,10,"SanCOE",7
"4047",1,10,"SanCOR",46
"4048",1,10,"SanCRR",17
"4049",1,10,"SanCRT",17
"4050",1,10,"SanDLC",6
"4051",1,10,"SanDLM",8
"4052",1,10,"SanEAN",24
"4053",1,10,"SanEAS",117
"4054",1,10,"SanEGG",16
"4055",1,10,"SanELC",18
"4056",1,10,"SanEMR",4
"4057",1,10,"SanFAI",1
"4058",1,10,"SanFOX",1
"4059",1,10,"SanFRM",17
"4060",1,10,"SanGAS",13
"4061",1,10,"SanGOL",21
"4062",1,10,"SanGRA",20
"4063",1,10,"SanGRN",7
"4064",1,10,"SanHAR",4
"4065",1,10,"SanHIL",51
"4066",1,10,"SanHOR",9
"4067",1,10,"SanIDW",57
"4068",1,10,"SanISL",1
"4069",1,10,"SanISS",11
"4070",1,10,"SanJAM",10
"4071",1,10,"SanKEN",17
"4072",1,10,"SanKER",43
"4073",1,10,"SanLAJ",72
"4074",1,10,"SanLAK",20
"4075",1,10,"SanLAP",4
"4076",1,10,"SanLIN",35
"4077",1,10,"SanLIT",7
"4078",1,10,"SanLNC",21
"4079",1,10,"SanLOG",49
"4080",1,10,"SanLOM",11
"4081",1,10,"SanMAR",17
"4082",1,10,"SanMDT",18
"4083",1,10,"SanMIA",11
"4084",1,10,"SanMIR",58
"4085",1,10,"SanMIS",19
"4086",1,10,"SanMON",28
"4087",1,10,"SanMOR",17
"4088",1,10,"SanMRM",4
"4089",1,10,"SanMSH",11
"4090",1,10,"SanMST",29
"4091",1,10,"SanMTO",8
"4092",1,10,"SanNES",18
"4093",1,10,"SanNOA",20
"4094",1,10,"SanNOR",6
"4095",1,10,"SanNRM",24
"4096",1,10,"SanNRT",80
"4097",1,10,"SanNUV",60
"4098",1,10,"SanOCN",60
"4099",1,10,"SanOEC",11
"4100",1,10,"SanOKP",30
"4101",1,10,"SanOOL",10
"4102",1,10,"SanOTM",15
"4103",1,10,"SanPAL",6
"4104",1,10,"SanPAR",16
"4105",1,10,"SanPCF",122
"4106",1,10,"SanPET",5
"4107",1,10,"SanPON",30
"4108",1,10,"SanPRK",24
"4109",1,10,"SanRAN",33
"4110",1,10,"SanRED",24
"4111",1,10,"SanRID",8
"4112",1,10,"SanRNC",27
"4113",1,10,"SanROL",19
"4114",1,10,"SanROS",4
"4115",1,10,"SanSAB",4
"4116",1,10,"SanSCR",21
"4117",1,10,"SanSER",35
"4118",1,10,"SanSHE",4
"4119",1,10,"SanSHR",10
"4120",1,10,"SanSKL",11
"4121",1,10,"SanSNC",12
"4122",1,10,"SanSNS",49
"4123",1,10,"SanSOR",8
"4124",1,10,"SanSOU",7
"4125",1,10,"SanSSI",39
"4126",1,10,"SanSTH",8
"4127",1,10,"SanSTO",10
"4128",1,10,"SanSUN",4
"4129",1,10,"SanSWA",6
"4130",1,10,"SanTAL",33
"4131",1,10,"SanTER",11
"4132",1,10,"SanTIJ",4
"4133",1,10,"SanTIR",26
"4134",1,10,"SanTOM",22
"4135",1,10,"SanTOR",8
"4136",1,10,"SanTRL",14
"4137",1,10,"SanTRR",2
"4138",1,10,"SanTRV",2
"4139",1,10,"SanUIN",19
"4140",1,10,"SanVAL",17
"4141",1,10,"SanWOD",4
"4142",1,11,"NONE",2598
"4143",1,11,"SanADM",9
"4144",1,11,"SanALL",12
"4145",1,11,"SanALT",1
"4146",1,11,"SanAZL",6
"4147",1,11,"SanBAH",9
"4148",1,11,"SanBAL",26
"4149",1,11,"SanBAP",18
"4150",1,11,"SanBAR",28
"4151",1,11,"SanBAT",23
"4152",1,11,"SanBIR",8
"4153",1,11,"SanBLA",3
"4154",1,11,"SanBOR",4
"4155",1,11,"SanCAE",15
"4156",1,11,"SanCAL",40
"4157",1,11,"SanCAR",29
"4158",1,11,"SanCAS",15
"4159",1,11,"SanCHE",7
"4160",1,11,"SanCHL",7
"4161",1,11,"SanCHO",6
"4162",1,11,"SanCLL",9
"4163",1,11,"SanCLN",31
"4164",1,11,"SanCLR",11
"4165",1,11,"SanCOE",12
"4166",1,11,"SanCOR",36
"4167",1,11,"SanCRR",28
"4168",1,11,"SanCRT",20
"4169",1,11,"SanDLC",8
"4170",1,11,"SanDLM",2
"4171",1,11,"SanEAN",15
"4172",1,11,"SanEAS",113
"4173",1,11,"SanEGG",12
"4174",1,11,"SanELC",17
"4175",1,11,"SanEMR",4
"4176",1,11,"SanFAI",4
"4177",1,11,"SanFRM",15
"4178",1,11,"SanGAS",13
"4179",1,11,"SanGOL",13
"4180",1,11,"SanGRA",23
"4181",1,11,"SanGRN",9
"4182",1,11,"SanHAR",2
"4183",1,11,"SanHIL",38
"4184",1,11,"SanHOR",8
"4185",1,11,"SanIDW",51
"4186",1,11,"SanISL",3
"4187",1,11,"SanISS",15
"4188",1,11,"SanJAM",3
"4189",1,11,"SanKEN",6
"4190",1,11,"SanKER",33
"4191",1,11,"SanLAJ",60
"4192",1,11,"SanLAK",16
"4193",1,11,"SanLAP",5
"4194",1,11,"SanLIN",32
"4195",1,11,"SanLIT",5
"4196",1,11,"SanLNC",21
"4197",1,11,"SanLOG",48
"4198",1,11,"SanLOM",14
"4199",1,11,"SanMAR",11
"4200",1,11,"SanMDT",14
"4201",1,11,"SanMIA",8
"4202",1,11,"SanMIR",58
"4203",1,11,"SanMIS",28
"4204",1,11,"SanMON",23
"4205",1,11,"SanMOR",7
"4206",1,11,"SanMRM",5
"4207",1,11,"SanMSB",1
"4208",1,11,"SanMSH",13
"4209",1,11,"SanMST",38
"4210",1,11,"SanMTO",8
"4211",1,11,"SanNES",11
"4212",1,11,"SanNOA",22
"4213",1,11,"SanNOR",2
"4214",1,11,"SanNRM",22
"4215",1,11,"SanNRT",70
"4216",1,11,"SanNUV",39
"4217",1,11,"SanOCN",56
"4218",1,11,"SanOEC",8
"4219",1,11,"SanOKP",22
"4220",1,11,"SanOOL",16
"4221",1,11,"SanOTM",9
"4222",1,11,"SanPAL",10
"4223",1,11,"SanPAR",11
"4224",1,11,"SanPCF",92
"4225",1,11,"SanPET",2
"4226",1,11,"SanPON",34
"4227",1,11,"SanPRK",15
"4228",1,11,"SanRAN",30
"4229",1,11,"SanRAO",1
"4230",1,11,"SanRED",18
"4231",1,11,"SanRID",9
"4232",1,11,"SanRNC",26
"4233",1,11,"SanROL",19
"4234",1,11,"SanROS",7
"4235",1,11,"SanSAB",4
"4236",1,11,"SanSAN",1
"4237",1,11,"SanSCR",9
"4238",1,11,"SanSER",24
"4239",1,11,"SanSHE",10
"4240",1,11,"SanSHR",12
"4241",1,11,"SanSKL",8
"4242",1,11,"SanSNC",26
"4243",1,11,"SanSNS",40
"4244",1,11,"SanSOR",9
"4245",1,11,"SanSOU",5
"4246",1,11,"SanSSI",51
"4247",1,11,"SanSTH",9
"4248",1,11,"SanSTO",4
"4249",1,11,"SanSUN",4
"4250",1,11,"SanSWA",11
"4251",1,11,"SanTAL",24
"4252",1,11,"SanTER",9
"4253",1,11,"SanTIR",26
"4254",1,11,"SanTOM",22
"4255",1,11,"SanTOR",6
"4256",1,11,"SanTRL",14
"4257",1,11,"SanTRR",6
"4258",1,11,"SanTRV",4
"4259",1,11,"SanUIN",16
"4260",1,11,"SanVAL",10
"4261",1,11,"SanWOD",1
"4262",1,12,"NONE",4992
"4263",1,12,"SanADM",17
"4264",1,12,"SanALL",23
"4265",1,12,"SanALT",2
"4266",1,12,"SanAZL",6
"4267",1,12,"SanBAH",15
"4268",1,12,"SanBAL",19
"4269",1,12,"SanBAP",47
"4270",1,12,"SanBAR",34
"4271",1,12,"SanBAT",42
"4272",1,12,"SanBIR",18
"4273",1,12,"SanBLA",5
"4274",1,12,"SanBOR",6
"4275",1,12,"SanBRO",1
"4276",1,12,"SanBUR",4
"4277",1,12,"SanCAE",24
"4278",1,12,"SanCAL",84
"4279",1,12,"SanCAR",77
"4280",1,12,"SanCAS",29
"4281",1,12,"SanCHE",22
"4282",1,12,"SanCHL",5
"4283",1,12,"SanCHO",9
"4284",1,12,"SanCLL",16
"4285",1,12,"SanCLN",33
"4286",1,12,"SanCLR",24
"4287",1,12,"SanCOE",14
"4288",1,12,"SanCOR",66
"4289",1,12,"SanCRR",33
"4290",1,12,"SanCRT",26
"4291",1,12,"SanDLC",11
"4292",1,12,"SanDLM",18
"4293",1,12,"SanEAN",36
"4294",1,12,"SanEAS",119
"4295",1,12,"SanEGG",23
"4296",1,12,"SanELC",31
"4297",1,12,"SanEMR",8
"4298",1,12,"SanFAI",6
"4299",1,12,"SanFOX",3
"4300",1,12,"SanFRM",19
"4301",1,12,"SanGAS",19
"4302",1,12,"SanGOL",32
"4303",1,12,"SanGRA",27
"4304",1,12,"SanGRN",15
"4305",1,12,"SanHAR",2
"4306",1,12,"SanHIL",54
"4307",1,12,"SanHOR",7
"4308",1,12,"SanIDW",67
"4309",1,12,"SanISL",3
"4310",1,12,"SanISS",24
"4311",1,12,"SanJAM",12
"4312",1,12,"SanKEN",11
"4313",1,12,"SanKER",67
"4314",1,12,"SanLAJ",99
"4315",1,12,"SanLAK",33
"4316",1,12,"SanLAP",14
"4317",1,12,"SanLIN",48
"4318",1,12,"SanLIT",12
"4319",1,12,"SanLNC",36
"4320",1,12,"SanLOG",39
"4321",1,12,"SanLOM",12
"4322",1,12,"SanMAR",30
"4323",1,12,"SanMDT",36
"4324",1,12,"SanMIA",26
"4325",1,12,"SanMIR",99
"4326",1,12,"SanMIS",26
"4327",1,12,"SanMON",51
"4328",1,12,"SanMOR",19
"4329",1,12,"SanMRM",14
"4330",1,12,"SanMSH",29
"4331",1,12,"SanMST",54
"4332",1,12,"SanMTO",19
"4333",1,12,"SanNES",24
"4334",1,12,"SanNOA",28
"4335",1,12,"SanNOR",4
"4336",1,12,"SanNRM",36
"4337",1,12,"SanNRT",117
"4338",1,12,"SanNUV",115
"4339",1,12,"SanOCN",59
"4340",1,12,"SanOEC",31
"4341",1,12,"SanOKP",43
"4342",1,12,"SanOOL",14
"4343",1,12,"SanOTM",21
"4344",1,12,"SanPAL",7
"4345",1,12,"SanPAR",19
"4346",1,12,"SanPCF",173
"4347",1,12,"SanPET",5
"4348",1,12,"SanPON",58
"4349",1,12,"SanPRK",22
"4350",1,12,"SanRAN",71
"4351",1,12,"SanRAO",1
"4352",1,12,"SanRED",35
"4353",1,12,"SanRID",16
"4354",1,12,"SanRNC",54
"4355",1,12,"SanROL",28
"4356",1,12,"SanROS",16
"4357",1,12,"SanSAB",9
"4358",1,12,"SanSCR",28
"4359",1,12,"SanSER",63
"4360",1,12,"SanSHE",9
"4361",1,12,"SanSHR",12
"4362",1,12,"SanSKL",20
"4363",1,12,"SanSNC",26
"4364",1,12,"SanSNS",76
"4365",1,12,"SanSOR",28
"4366",1,12,"SanSOU",10
"4367",1,12,"SanSSI",73
"4368",1,12,"SanSTH",16
"4369",1,12,"SanSTO",6
"4370",1,12,"SanSUN",5
"4371",1,12,"SanSWA",7
"4372",1,12,"SanTAL",40
"4373",1,12,"SanTER",18
"4374",1,12,"SanTIJ",2
"4375",1,12,"SanTIR",51
"4376",1,12,"SanTOM",47
"4377",1,12,"SanTOR",15
"4378",1,12,"SanTRL",15
"4379",1,12,"SanTRR",9
"4380",1,12,"SanTRV",3
"4381",1,12,"SanUIN",28
"4382",1,12,"SanVAL",33
"4383",1,12,"SanWOD",5
"4384",1,13,"NONE",2858
"4385",1,13,"SanADM",6
"4386",1,13,"SanALL",23
"4387",1,13,"SanALT",1
"4388",1,13,"SanAZL",5
"4389",1,13,"SanBAH",7
"4390",1,13,"SanBAL",28
"4391",1,13,"SanBAP",30
"4392",1,13,"SanBAR",24
"4393",1,13,"SanBAT",23
"4394",1,13,"SanBIR",5
"4395",1,13,"SanBLA",4
"4396",1,13,"SanBOR",3
"4397",1,13,"SanBRO",3
"4398",1,13,"SanCAE",14
"4399",1,13,"SanCAL",33
"4400",1,13,"SanCAR",35
"4401",1,13,"SanCAS",18
"4402",1,13,"SanCHE",17
"4403",1,13,"SanCHL",6
"4404",1,13,"SanCHO",8
"4405",1,13,"SanCLL",11
"4406",1,13,"SanCLN",12
"4407",1,13,"SanCLR",11
"4408",1,13,"SanCOE",5
"4409",1,13,"SanCOR",50
"4410",1,13,"SanCRR",19
"4411",1,13,"SanCRT",19
"4412",1,13,"SanDLC",14
"4413",1,13,"SanDLM",3
"4414",1,13,"SanEAN",15
"4415",1,13,"SanEAS",89
"4416",1,13,"SanEGG",19
"4417",1,13,"SanELC",10
"4418",1,13,"SanEMR",4
"4419",1,13,"SanFAI",5
"4420",1,13,"SanFOX",5
"4421",1,13,"SanFRM",8
"4422",1,13,"SanGAS",12
"4423",1,13,"SanGOL",18
"4424",1,13,"SanGRA",29
"4425",1,13,"SanGRN",4
"4426",1,13,"SanHAR",5
"4427",1,13,"SanHIL",44
"4428",1,13,"SanHOR",14
"4429",1,13,"SanIDW",57
"4430",1,13,"SanISS",10
"4431",1,13,"SanJAM",7
"4432",1,13,"SanKEN",7
"4433",1,13,"SanKER",38
"4434",1,13,"SanLAJ",58
"4435",1,13,"SanLAK",23
"4436",1,13,"SanLAP",4
"4437",1,13,"SanLIN",33
"4438",1,13,"SanLIT",3
"4439",1,13,"SanLNC",20
"4440",1,13,"SanLOG",30
"4441",1,13,"SanLOM",8
"4442",1,13,"SanMAR",16
"4443",1,13,"SanMDT",17
"4444",1,13,"SanMIA",10
"4445",1,13,"SanMIR",70
"4446",1,13,"SanMIS",24
"4447",1,13,"SanMON",23
"4448",1,13,"SanMOR",13
"4449",1,13,"SanMRM",1
"4450",1,13,"SanMSB",3
"4451",1,13,"SanMSH",24
"4452",1,13,"SanMST",64
"4453",1,13,"SanMTO",9
"4454",1,13,"SanNES",15
"4455",1,13,"SanNOA",18
"4456",1,13,"SanNOR",5
"4457",1,13,"SanNRM",15
"4458",1,13,"SanNRT",68
"4459",1,13,"SanNUV",57
"4460",1,13,"SanOCN",63
"4461",1,13,"SanOEC",15
"4462",1,13,"SanOKP",13
"4463",1,13,"SanOOL",13
"4464",1,13,"SanOTM",16
"4465",1,13,"SanPAL",9
"4466",1,13,"SanPAR",11
"4467",1,13,"SanPCF",108
"4468",1,13,"SanPET",7
"4469",1,13,"SanPON",22
"4470",1,13,"SanPRK",10
"4471",1,13,"SanRAN",29
"4472",1,13,"SanRED",33
"4473",1,13,"SanRID",6
"4474",1,13,"SanRNC",26
"4475",1,13,"SanROL",17
"4476",1,13,"SanROS",3
"4477",1,13,"SanSAB",4
"4478",1,13,"SanSAN",2
"4479",1,13,"SanSCR",15
"4480",1,13,"SanSER",28
"4481",1,13,"SanSHE",10
"4482",1,13,"SanSHR",13
"4483",1,13,"SanSKL",9
"4484",1,13,"SanSNC",13
"4485",1,13,"SanSNS",64
"4486",1,13,"SanSOR",11
"4487",1,13,"SanSOU",2
"4488",1,13,"SanSSI",79
"4489",1,13,"SanSTH",14
"4490",1,13,"SanSTO",3
"4491",1,13,"SanSUN",2
"4492",1,13,"SanSWA",3
"4493",1,13,"SanTAL",20
"4494",1,13,"SanTER",8
"4495",1,13,"SanTIJ",1
"4496",1,13,"SanTIR",17
"4497",1,13,"SanTOM",18
"4498",1,13,"SanTOR",4
"4499",1,13,"SanTRL",7
"4500",1,13,"SanTRR",6
"4501",1,13,"SanTRV",2
"4502",1,13,"SanUIN",21
"4503",1,13,"SanVAL",17
"4504",1,13,"SanWOD",3
"4505",1,14,"NONE",3335
"4506",1,14,"SanADM",8
"4507",1,14,"SanALL",15
"4508",1,14,"SanALT",2
"4509",1,14,"SanAZL",9
"4510",1,14,"SanBAH",10
"4511",1,14,"SanBAL",26
"4512",1,14,"SanBAP",22
"4513",1,14,"SanBAR",24
"4514",1,14,"SanBAT",27
"4515",1,14,"SanBIR",15
"4516",1,14,"SanBLA",3
"4517",1,14,"SanBOR",2
"4518",1,14,"SanBRO",1
"4519",1,14,"SanCAE",18
"4520",1,14,"SanCAL",51
"4521",1,14,"SanCAR",29
"4522",1,14,"SanCAS",20
"4523",1,14,"SanCHE",11
"4524",1,14,"SanCHL",9
"4525",1,14,"SanCHO",9
"4526",1,14,"SanCLL",5
"4527",1,14,"SanCLN",24
"4528",1,14,"SanCLR",9
"4529",1,14,"SanCOE",8
"4530",1,14,"SanCOR",52
"4531",1,14,"SanCRR",25
"4532",1,14,"SanCRT",16
"4533",1,14,"SanDLC",12
"4534",1,14,"SanDLM",7
"4535",1,14,"SanEAN",16
"4536",1,14,"SanEAS",78
"4537",1,14,"SanEGG",18
"4538",1,14,"SanELC",26
"4539",1,14,"SanEMR",3
"4540",1,14,"SanFAI",6
"4541",1,14,"SanFOX",3
"4542",1,14,"SanFRM",18
"4543",1,14,"SanGAS",19
"4544",1,14,"SanGOL",24
"4545",1,14,"SanGRA",35
"4546",1,14,"SanGRN",3
"4547",1,14,"SanHAR",3
"4548",1,14,"SanHIL",54
"4549",1,14,"SanHOR",15
"4550",1,14,"SanIDW",58
"4551",1,14,"SanISS",13
"4552",1,14,"SanJAM",7
"4553",1,14,"SanKEN",4
"4554",1,14,"SanKER",44
"4555",1,14,"SanLAJ",74
"4556",1,14,"SanLAK",15
"4557",1,14,"SanLAP",6
"4558",1,14,"SanLIN",25
"4559",1,14,"SanLIT",6
"4560",1,14,"SanLNC",30
"4561",1,14,"SanLOG",42
"4562",1,14,"SanLOM",5
"4563",1,14,"SanMAR",19
"4564",1,14,"SanMDT",22
"4565",1,14,"SanMIA",9
"4566",1,14,"SanMIR",60
"4567",1,14,"SanMIS",22
"4568",1,14,"SanMON",21
"4569",1,14,"SanMOR",8
"4570",1,14,"SanMRM",2
"4571",1,14,"SanMSH",29
"4572",1,14,"SanMST",71
"4573",1,14,"SanMTO",5
"4574",1,14,"SanNES",17
"4575",1,14,"SanNOA",17
"4576",1,14,"SanNOR",9
"4577",1,14,"SanNRM",16
"4578",1,14,"SanNRT",91
"4579",1,14,"SanNUV",62
"4580",1,14,"SanOCN",66
"4581",1,14,"SanOEC",12
"4582",1,14,"SanOKP",20
"4583",1,14,"SanOOL",12
"4584",1,14,"SanOTM",15
"4585",1,14,"SanPAL",3
"4586",1,14,"SanPAR",8
"4587",1,14,"SanPCF",115
"4588",1,14,"SanPET",6
"4589",1,14,"SanPON",23
"4590",1,14,"SanPRK",17
"4591",1,14,"SanRAN",27
"4592",1,14,"SanRED",32
"4593",1,14,"SanRID",8
"4594",1,14,"SanRNC",31
"4595",1,14,"SanROL",27
"4596",1,14,"SanROS",5
"4597",1,14,"SanSAB",1
"4598",1,14,"SanSAN",1
"4599",1,14,"SanSCR",12
"4600",1,14,"SanSER",52
"4601",1,14,"SanSHE",5
"4602",1,14,"SanSHR",10
"4603",1,14,"SanSKL",14
"4604",1,14,"SanSNC",17
"4605",1,14,"SanSNS",68
"4606",1,14,"SanSOR",14
"4607",1,14,"SanSOU",9
"4608",1,14,"SanSSI",81
"4609",1,14,"SanSTH",10
"4610",1,14,"SanSTO",7
"4611",1,14,"SanSUN",4
"4612",1,14,"SanSWA",9
"4613",1,14,"SanTAL",8
"4614",1,14,"SanTER",17
"4615",1,14,"SanTIJ",1
"4616",1,14,"SanTIR",20
"4617",1,14,"SanTOM",27
"4618",1,14,"SanTOR",4
"4619",1,14,"SanTRL",6
"4620",1,14,"SanTRR",7
"4621",1,14,"SanTRV",3
"4622",1,14,"SanUIN",25
"4623",1,14,"SanVAL",22
"4624",1,14,"SanWOD",3
"4625",1,15,"NONE",3678
"4626",1,15,"SanADM",4
"4627",1,15,"SanALL",17
"4628",1,15,"SanALT",2
"4629",1,15,"SanAZL",12
"4630",1,15,"SanBAH",12
"4631",1,15,"SanBAL",17
"4632",1,15,"SanBAP",23
"4633",1,15,"SanBAR",51
"4634",1,15,"SanBAT",32
"4635",1,15,"SanBIR",9
"4636",1,15,"SanBLA",6
"4637",1,15,"SanBOR",9
"4638",1,15,"SanBRO",1
"4639",1,15,"SanCAE",19
"4640",1,15,"SanCAL",52
"4641",1,15,"SanCAR",53
"4642",1,15,"SanCAS",33
"4643",1,15,"SanCHE",13
"4644",1,15,"SanCHL",10
"4645",1,15,"SanCHO",6
"4646",1,15,"SanCLL",12
"4647",1,15,"SanCLN",35
"4648",1,15,"SanCLR",13
"4649",1,15,"SanCOE",7
"4650",1,15,"SanCOR",55
"4651",1,15,"SanCRR",34
"4652",1,15,"SanCRT",26
"4653",1,15,"SanDLC",9
"4654",1,15,"SanDLM",6
"4655",1,15,"SanEAN",13
"4656",1,15,"SanEAS",103
"4657",1,15,"SanEGG",28
"4658",1,15,"SanELC",26
"4659",1,15,"SanEMR",9
"4660",1,15,"SanFAI",2
"4661",1,15,"SanFOX",1
"4662",1,15,"SanFRM",24
"4663",1,15,"SanGAS",22
"4664",1,15,"SanGOL",19
"4665",1,15,"SanGRA",35
"4666",1,15,"SanGRN",7
"4667",1,15,"SanHAR",9
"4668",1,15,"SanHIL",50
"4669",1,15,"SanHOR",13
"4670",1,15,"SanIDW",71
"4671",1,15,"SanISL",2
"4672",1,15,"SanISS",11
"4673",1,15,"SanJAM",16
"4674",1,15,"SanKEN",11
"4675",1,15,"SanKER",47
"4676",1,15,"SanLAJ",85
"4677",1,15,"SanLAK",17
"4678",1,15,"SanLAP",6
"4679",1,15,"SanLIN",49
"4680",1,15,"SanLIT",9
"4681",1,15,"SanLNC",34
"4682",1,15,"SanLOG",52
"4683",1,15,"SanLOM",7
"4684",1,15,"SanMAR",23
"4685",1,15,"SanMDT",27
"4686",1,15,"SanMIA",15
"4687",1,15,"SanMIR",53
"4688",1,15,"SanMIS",33
"4689",1,15,"SanMON",48
"4690",1,15,"SanMOR",18
"4691",1,15,"SanMRM",5
"4692",1,15,"SanMSH",43
"4693",1,15,"SanMST",60
"4694",1,15,"SanMTO",11
"4695",1,15,"SanNES",27
"4696",1,15,"SanNOA",32
"4697",1,15,"SanNOR",5
"4698",1,15,"SanNRM",21
"4699",1,15,"SanNRT",96
"4700",1,15,"SanNUV",67
"4701",1,15,"SanOCN",152
"4702",1,15,"SanOEC",19
"4703",1,15,"SanOKP",23
"4704",1,15,"SanOOL",10
"4705",1,15,"SanOTM",20
"4706",1,15,"SanPAL",9
"4707",1,15,"SanPAR",15
"4708",1,15,"SanPCF",150
"4709",1,15,"SanPET",8
"4710",1,15,"SanPON",36
"4711",1,15,"SanPRK",32
"4712",1,15,"SanRAN",41
"4713",1,15,"SanRAO",1
"4714",1,15,"SanRED",38
"4715",1,15,"SanRID",11
"4716",1,15,"SanRNC",31
"4717",1,15,"SanROL",27
"4718",1,15,"SanROS",14
"4719",1,15,"SanSAB",7
"4720",1,15,"SanSCR",12
"4721",1,15,"SanSER",36
