"","dow","hour","nbrhood","year","count"
"7272",3,9,"SanLAK",2012,3
"7273",3,9,"SanLIN",2012,3
"7274",3,9,"SanLIT",2012,1
"7275",3,9,"SanLOG",2012,4
"7276",3,9,"SanMDT",2012,2
"7277",3,9,"SanMIA",2012,2
"7278",3,9,"SanMIR",2012,6
"7279",3,9,"SanMOR",2012,1
"7280",3,9,"SanMSH",2012,1
"7281",3,9,"SanMST",2012,3
"7282",3,9,"SanNES",2012,3
"7283",3,9,"SanNOA",2012,2
"7284",3,9,"SanNRM",2012,3
"7285",3,9,"SanNRT",2012,9
"7286",3,9,"SanNUV",2012,6
"7287",3,9,"SanOCN",2012,11
"7288",3,9,"SanOEC",2012,4
"7289",3,9,"SanOKP",2012,4
"7290",3,9,"SanOOL",2012,1
"7291",3,9,"SanOTM",2012,1
"7292",3,9,"SanPAL",2012,6
"7293",3,9,"SanPAR",2012,3
"7294",3,9,"SanPCF",2012,10
"7295",3,9,"SanPET",2012,1
"7296",3,9,"SanPON",2012,3
"7297",3,9,"SanPRK",2012,2
"7298",3,9,"SanRAN",2012,6
"7299",3,9,"SanRED",2012,4
"7300",3,9,"SanRID",2012,3
"7301",3,9,"SanRNC",2012,5
"7302",3,9,"SanROL",2012,5
"7303",3,9,"SanROS",2012,1
"7304",3,9,"SanSAB",2012,2
"7305",3,9,"SanSCR",2012,3
"7306",3,9,"SanSER",2012,10
"7307",3,9,"SanSHE",2012,1
"7308",3,9,"SanSKL",2012,2
"7309",3,9,"SanSNC",2012,2
"7310",3,9,"SanSNS",2012,3
"7311",3,9,"SanSOR",2012,1
"7312",3,9,"SanSOU",2012,1
"7313",3,9,"SanSSI",2012,2
"7314",3,9,"SanSTH",2012,1
"7315",3,9,"SanSTO",2012,1
"7316",3,9,"SanSWA",2012,1
"7317",3,9,"SanTAL",2012,2
"7318",3,9,"SanTER",2012,2
"7319",3,9,"SanTIR",2012,4
"7320",3,9,"SanTOM",2012,1
"7321",3,9,"SanTOR",2012,1
"7322",3,9,"SanUIN",2012,2
"7323",3,9,"SanVAL",2012,3
"7324",3,10,"NONE",2012,419
"7325",3,10,"SanADM",2012,1
"7326",3,10,"SanALL",2012,1
"7327",3,10,"SanALT",2012,1
"7328",3,10,"SanAZL",2012,1
"7329",3,10,"SanBAH",2012,1
"7330",3,10,"SanBAL",2012,1
"7331",3,10,"SanBAP",2012,3
"7332",3,10,"SanBAR",2012,3
"7333",3,10,"SanBAT",2012,3
"7334",3,10,"SanBIR",2012,1
"7335",3,10,"SanBLA",2012,1
"7336",3,10,"SanBRO",2012,1
"7337",3,10,"SanCAE",2012,1
"7338",3,10,"SanCAL",2012,6
"7339",3,10,"SanCAR",2012,6
"7340",3,10,"SanCAS",2012,1
"7341",3,10,"SanCHE",2012,2
"7342",3,10,"SanCHO",2012,1
"7343",3,10,"SanCLL",2012,4
"7344",3,10,"SanCLN",2012,4
"7345",3,10,"SanCLR",2012,4
"7346",3,10,"SanCOE",2012,2
"7347",3,10,"SanCOR",2012,5
"7348",3,10,"SanCRR",2012,2
"7349",3,10,"SanCRT",2012,2
"7350",3,10,"SanDLC",2012,3
"7351",3,10,"SanEAN",2012,3
"7352",3,10,"SanEAS",2012,19
"7353",3,10,"SanEGG",2012,1
"7354",3,10,"SanELC",2012,3
"7355",3,10,"SanEMR",2012,1
"7356",3,10,"SanFRM",2012,3
"7357",3,10,"SanGAS",2012,3
"7358",3,10,"SanGOL",2012,5
"7359",3,10,"SanGRA",2012,4
"7360",3,10,"SanHIL",2012,18
"7361",3,10,"SanHOR",2012,1
"7362",3,10,"SanIDW",2012,12
"7363",3,10,"SanISS",2012,1
"7364",3,10,"SanJAM",2012,3
"7365",3,10,"SanKER",2012,2
"7366",3,10,"SanLAJ",2012,7
"7367",3,10,"SanLAK",2012,2
"7368",3,10,"SanLAP",2012,1
"7369",3,10,"SanLIN",2012,1
"7370",3,10,"SanLNC",2012,2
"7371",3,10,"SanLOG",2012,6
"7372",3,10,"SanLOM",2012,3
"7373",3,10,"SanMAR",2012,2
"7374",3,10,"SanMDT",2012,7
"7375",3,10,"SanMIA",2012,1
"7376",3,10,"SanMIR",2012,13
"7377",3,10,"SanMIS",2012,4
"7378",3,10,"SanMON",2012,4
"7379",3,10,"SanMOR",2012,4
"7380",3,10,"SanMRM",2012,1
"7381",3,10,"SanMSH",2012,3
"7382",3,10,"SanMST",2012,7
"7383",3,10,"SanMTO",2012,3
"7384",3,10,"SanNES",2012,1
"7385",3,10,"SanNOA",2012,4
"7386",3,10,"SanNOR",2012,3
"7387",3,10,"SanNRM",2012,2
"7388",3,10,"SanNRT",2012,8
"7389",3,10,"SanNUV",2012,12
"7390",3,10,"SanOCN",2012,13
"7391",3,10,"SanOEC",2012,3
"7392",3,10,"SanOKP",2012,6
"7393",3,10,"SanOOL",2012,1
"7394",3,10,"SanOTM",2012,3
"7395",3,10,"SanPAL",2012,1
"7396",3,10,"SanPAR",2012,1
"7397",3,10,"SanPCF",2012,12
"7398",3,10,"SanPON",2012,6
"7399",3,10,"SanPRK",2012,3
"7400",3,10,"SanRAN",2012,4
"7401",3,10,"SanRAO",2012,1
"7402",3,10,"SanRED",2012,6
"7403",3,10,"SanRID",2012,1
"7404",3,10,"SanRNC",2012,3
"7405",3,10,"SanROL",2012,3
"7406",3,10,"SanROS",2012,1
"7407",3,10,"SanSAB",2012,1
"7408",3,10,"SanSCR",2012,2
"7409",3,10,"SanSER",2012,6
"7410",3,10,"SanSHE",2012,1
"7411",3,10,"SanSHR",2012,1
"7412",3,10,"SanSKL",2012,1
"7413",3,10,"SanSNC",2012,2
"7414",3,10,"SanSNS",2012,5
"7415",3,10,"SanSOR",2012,1
"7416",3,10,"SanSOU",2012,3
"7417",3,10,"SanSSI",2012,9
"7418",3,10,"SanSTH",2012,1
"7419",3,10,"SanSTO",2012,1
"7420",3,10,"SanTAL",2012,3
"7421",3,10,"SanTER",2012,1
"7422",3,10,"SanTIR",2012,2
"7423",3,10,"SanTOM",2012,2
"7424",3,10,"SanTOR",2012,2
"7425",3,10,"SanUIN",2012,3
"7426",3,10,"SanVAL",2012,3
"7427",3,11,"NONE",2012,494
"7428",3,11,"SanALL",2012,1
"7429",3,11,"SanALT",2012,1
"7430",3,11,"SanBAH",2012,1
"7431",3,11,"SanBAL",2012,2
"7432",3,11,"SanBAP",2012,8
"7433",3,11,"SanBAR",2012,3
"7434",3,11,"SanBAT",2012,4
"7435",3,11,"SanCAE",2012,2
"7436",3,11,"SanCAL",2012,9
"7437",3,11,"SanCAR",2012,6
"7438",3,11,"SanCAS",2012,1
"7439",3,11,"SanCHE",2012,1
"7440",3,11,"SanCLL",2012,2
"7441",3,11,"SanCLN",2012,5
"7442",3,11,"SanCLR",2012,1
"7443",3,11,"SanCOR",2012,9
"7444",3,11,"SanCRR",2012,2
"7445",3,11,"SanCRT",2012,6
"7446",3,11,"SanDLC",2012,1
"7447",3,11,"SanDLM",2012,3
"7448",3,11,"SanEAN",2012,7
"7449",3,11,"SanEAS",2012,18
"7450",3,11,"SanEGG",2012,4
"7451",3,11,"SanELC",2012,4
"7452",3,11,"SanEMR",2012,1
"7453",3,11,"SanGAS",2012,2
"7454",3,11,"SanGOL",2012,1
"7455",3,11,"SanGRA",2012,3
"7456",3,11,"SanGRN",2012,3
"7457",3,11,"SanHAR",2012,2
"7458",3,11,"SanHIL",2012,6
"7459",3,11,"SanHOR",2012,1
"7460",3,11,"SanIDW",2012,9
"7461",3,11,"SanJAM",2012,2
"7462",3,11,"SanKEN",2012,1
"7463",3,11,"SanKER",2012,2
"7464",3,11,"SanLAJ",2012,12
"7465",3,11,"SanLAK",2012,3
"7466",3,11,"SanLIN",2012,2
"7467",3,11,"SanLIT",2012,1
"7468",3,11,"SanLNC",2012,1
"7469",3,11,"SanLOG",2012,6
"7470",3,11,"SanLOM",2012,2
"7471",3,11,"SanMAR",2012,2
"7472",3,11,"SanMDT",2012,3
"7473",3,11,"SanMIA",2012,3
"7474",3,11,"SanMIR",2012,7
"7475",3,11,"SanMIS",2012,4
"7476",3,11,"SanMON",2012,1
"7477",3,11,"SanMOR",2012,5
"7478",3,11,"SanMRM",2012,1
"7479",3,11,"SanMSH",2012,5
"7480",3,11,"SanMST",2012,4
"7481",3,11,"SanMTO",2012,1
"7482",3,11,"SanNES",2012,2
"7483",3,11,"SanNOA",2012,1
"7484",3,11,"SanNOR",2012,1
"7485",3,11,"SanNRM",2012,2
"7486",3,11,"SanNRT",2012,7
"7487",3,11,"SanNUV",2012,6
"7488",3,11,"SanOCN",2012,18
"7489",3,11,"SanOEC",2012,2
"7490",3,11,"SanOOL",2012,3
"7491",3,11,"SanPAL",2012,1
"7492",3,11,"SanPCF",2012,11
"7493",3,11,"SanPON",2012,4
"7494",3,11,"SanPRK",2012,3
"7495",3,11,"SanRAN",2012,4
"7496",3,11,"SanRAO",2012,1
"7497",3,11,"SanRED",2012,3
"7498",3,11,"SanRNC",2012,5
"7499",3,11,"SanROL",2012,3
"7500",3,11,"SanROS",2012,1
"7501",3,11,"SanSAN",2012,1
"7502",3,11,"SanSCR",2012,2
"7503",3,11,"SanSER",2012,4
"7504",3,11,"SanSHE",2012,2
"7505",3,11,"SanSHR",2012,1
"7506",3,11,"SanSNC",2012,4
"7507",3,11,"SanSNS",2012,3
"7508",3,11,"SanSOR",2012,4
"7509",3,11,"SanSSI",2012,4
"7510",3,11,"SanSTH",2012,1
"7511",3,11,"SanSUN",2012,2
"7512",3,11,"SanSWA",2012,1
"7513",3,11,"SanTAL",2012,3
"7514",3,11,"SanTIR",2012,5
"7515",3,11,"SanTOM",2012,4
"7516",3,11,"SanTRL",2012,1
"7517",3,11,"SanUIN",2012,3
"7518",3,11,"SanVAL",2012,3
"7519",3,12,"NONE",2012,774
"7520",3,12,"SanADM",2012,3
"7521",3,12,"SanALL",2012,7
"7522",3,12,"SanALT",2012,1
"7523",3,12,"SanAZL",2012,3
"7524",3,12,"SanBAH",2012,5
"7525",3,12,"SanBAL",2012,8
"7526",3,12,"SanBAP",2012,8
"7527",3,12,"SanBAR",2012,4
"7528",3,12,"SanBAT",2012,10
"7529",3,12,"SanBIR",2012,4
"7530",3,12,"SanBLA",2012,1
"7531",3,12,"SanBRO",2012,1
"7532",3,12,"SanBUR",2012,1
"7533",3,12,"SanCAE",2012,6
"7534",3,12,"SanCAL",2012,7
"7535",3,12,"SanCAR",2012,5
"7536",3,12,"SanCAS",2012,3
"7537",3,12,"SanCHE",2012,4
"7538",3,12,"SanCHL",2012,2
"7539",3,12,"SanCHO",2012,2
"7540",3,12,"SanCLL",2012,2
"7541",3,12,"SanCLN",2012,6
"7542",3,12,"SanCLR",2012,5
"7543",3,12,"SanCOE",2012,3
"7544",3,12,"SanCOR",2012,10
"7545",3,12,"SanCRR",2012,3
"7546",3,12,"SanCRT",2012,2
"7547",3,12,"SanDLC",2012,2
"7548",3,12,"SanEAN",2012,3
"7549",3,12,"SanEAS",2012,33
"7550",3,12,"SanEGG",2012,6
"7551",3,12,"SanELC",2012,4
"7552",3,12,"SanEMR",2012,1
"7553",3,12,"SanFAI",2012,1
"7554",3,12,"SanFOX",2012,1
"7555",3,12,"SanFRM",2012,4
"7556",3,12,"SanGAS",2012,8
"7557",3,12,"SanGOL",2012,4
"7558",3,12,"SanGRA",2012,7
"7559",3,12,"SanGRN",2012,2
"7560",3,12,"SanHAR",2012,1
"7561",3,12,"SanHIL",2012,18
"7562",3,12,"SanHOR",2012,3
"7563",3,12,"SanIDW",2012,19
"7564",3,12,"SanISS",2012,4
"7565",3,12,"SanJAM",2012,1
"7566",3,12,"SanKEN",2012,4
"7567",3,12,"SanKER",2012,16
"7568",3,12,"SanLAJ",2012,8
"7569",3,12,"SanLAK",2012,2
"7570",3,12,"SanLAP",2012,3
"7571",3,12,"SanLIN",2012,10
"7572",3,12,"SanLIT",2012,3
"7573",3,12,"SanLNC",2012,2
"7574",3,12,"SanLOG",2012,13
"7575",3,12,"SanLOM",2012,1
"7576",3,12,"SanMAR",2012,6
"7577",3,12,"SanMDT",2012,11
"7578",3,12,"SanMIA",2012,4
"7579",3,12,"SanMIR",2012,21
"7580",3,12,"SanMIS",2012,2
"7581",3,12,"SanMON",2012,8
"7582",3,12,"SanMOR",2012,2
"7583",3,12,"SanMRM",2012,1
"7584",3,12,"SanMSB",2012,1
"7585",3,12,"SanMSH",2012,7
"7586",3,12,"SanMST",2012,6
"7587",3,12,"SanMTO",2012,4
"7588",3,12,"SanNES",2012,3
"7589",3,12,"SanNOA",2012,11
"7590",3,12,"SanNRM",2012,6
"7591",3,12,"SanNRT",2012,18
"7592",3,12,"SanNUV",2012,16
"7593",3,12,"SanOCN",2012,16
"7594",3,12,"SanOEC",2012,6
"7595",3,12,"SanOKP",2012,4
"7596",3,12,"SanOTM",2012,3
"7597",3,12,"SanPAL",2012,1
"7598",3,12,"SanPAR",2012,6
"7599",3,12,"SanPCF",2012,23
"7600",3,12,"SanPET",2012,1
"7601",3,12,"SanPON",2012,8
"7602",3,12,"SanPRK",2012,6
"7603",3,12,"SanRAN",2012,9
"7604",3,12,"SanRED",2012,4
"7605",3,12,"SanRID",2012,4
"7606",3,12,"SanRNC",2012,6
"7607",3,12,"SanROL",2012,7
"7608",3,12,"SanROS",2012,5
"7609",3,12,"SanSAB",2012,1
"7610",3,12,"SanSCR",2012,6
"7611",3,12,"SanSER",2012,10
"7612",3,12,"SanSHE",2012,2
"7613",3,12,"SanSHR",2012,2
"7614",3,12,"SanSKL",2012,1
"7615",3,12,"SanSNC",2012,4
"7616",3,12,"SanSNS",2012,6
"7617",3,12,"SanSOR",2012,2
"7618",3,12,"SanSOU",2012,2
"7619",3,12,"SanSSI",2012,14
"7620",3,12,"SanSTH",2012,2
"7621",3,12,"SanSTO",2012,2
"7622",3,12,"SanSWA",2012,3
"7623",3,12,"SanTAL",2012,6
"7624",3,12,"SanTIR",2012,7
"7625",3,12,"SanTOM",2012,7
"7626",3,12,"SanTOR",2012,2
"7627",3,12,"SanTRL",2012,5
"7628",3,12,"SanTRR",2012,1
"7629",3,12,"SanTRV",2012,1
"7630",3,12,"SanUIN",2012,9
"7631",3,12,"SanVAL",2012,8
"7632",3,13,"NONE",2012,563
"7633",3,13,"SanADM",2012,1
"7634",3,13,"SanAZL",2012,1
"7635",3,13,"SanBAL",2012,2
"7636",3,13,"SanBAP",2012,3
"7637",3,13,"SanBAR",2012,5
"7638",3,13,"SanBAT",2012,5
"7639",3,13,"SanBIR",2012,1
"7640",3,13,"SanCAE",2012,3
"7641",3,13,"SanCAL",2012,8
"7642",3,13,"SanCAR",2012,5
"7643",3,13,"SanCHL",2012,1
"7644",3,13,"SanCHO",2012,2
"7645",3,13,"SanCLN",2012,2
"7646",3,13,"SanCOE",2012,3
"7647",3,13,"SanCOR",2012,9
"7648",3,13,"SanCRR",2012,2
"7649",3,13,"SanCRT",2012,4
"7650",3,13,"SanDLC",2012,2
"7651",3,13,"SanEAN",2012,4
"7652",3,13,"SanEAS",2012,19
"7653",3,13,"SanEGG",2012,2
"7654",3,13,"SanELC",2012,4
"7655",3,13,"SanEMR",2012,1
"7656",3,13,"SanFAI",2012,4
"7657",3,13,"SanFRM",2012,1
"7658",3,13,"SanGAS",2012,3
"7659",3,13,"SanGOL",2012,5
"7660",3,13,"SanGRA",2012,2
"7661",3,13,"SanHIL",2012,9
"7662",3,13,"SanHOR",2012,2
"7663",3,13,"SanIDW",2012,6
"7664",3,13,"SanISS",2012,1
"7665",3,13,"SanJAM",2012,1
"7666",3,13,"SanKEN",2012,2
"7667",3,13,"SanKER",2012,2
"7668",3,13,"SanLAJ",2012,12
"7669",3,13,"SanLAK",2012,3
"7670",3,13,"SanLIN",2012,2
"7671",3,13,"SanLIT",2012,2
"7672",3,13,"SanLNC",2012,1
"7673",3,13,"SanLOG",2012,3
"7674",3,13,"SanMDT",2012,4
"7675",3,13,"SanMIA",2012,4
"7676",3,13,"SanMIR",2012,6
"7677",3,13,"SanMIS",2012,2
"7678",3,13,"SanMON",2012,1
"7679",3,13,"SanMOR",2012,3
"7680",3,13,"SanMRM",2012,2
"7681",3,13,"SanMSH",2012,4
"7682",3,13,"SanMST",2012,8
"7683",3,13,"SanMTO",2012,2
"7684",3,13,"SanNOA",2012,5
"7685",3,13,"SanNOR",2012,1
"7686",3,13,"SanNRM",2012,1
"7687",3,13,"SanNRT",2012,15
"7688",3,13,"SanNUV",2012,10
"7689",3,13,"SanOCN",2012,20
"7690",3,13,"SanOEC",2012,3
"7691",3,13,"SanOKP",2012,4
"7692",3,13,"SanOOL",2012,1
"7693",3,13,"SanPAL",2012,1
"7694",3,13,"SanPAR",2012,1
"7695",3,13,"SanPCF",2012,11
"7696",3,13,"SanPET",2012,1
"7697",3,13,"SanPON",2012,3
"7698",3,13,"SanPRK",2012,1
"7699",3,13,"SanRAN",2012,4
"7700",3,13,"SanRED",2012,8
"7701",3,13,"SanRID",2012,2
"7702",3,13,"SanRNC",2012,6
"7703",3,13,"SanROL",2012,2
"7704",3,13,"SanROS",2012,1
"7705",3,13,"SanSCR",2012,3
"7706",3,13,"SanSER",2012,6
"7707",3,13,"SanSHR",2012,1
"7708",3,13,"SanSKL",2012,3
"7709",3,13,"SanSNC",2012,3
"7710",3,13,"SanSNS",2012,5
"7711",3,13,"SanSOR",2012,2
"7712",3,13,"SanSOU",2012,1
"7713",3,13,"SanSSI",2012,8
"7714",3,13,"SanSTH",2012,2
"7715",3,13,"SanSTO",2012,1
"7716",3,13,"SanSUN",2012,1
"7717",3,13,"SanSWA",2012,2
"7718",3,13,"SanTAL",2012,5
"7719",3,13,"SanTER",2012,2
"7720",3,13,"SanTIR",2012,7
"7721",3,13,"SanTOM",2012,2
"7722",3,13,"SanTRV",2012,1
"7723",3,13,"SanUIN",2012,1
"7724",3,13,"SanVAL",2012,2
"7725",3,13,"SanWOD",2012,1
"7726",3,14,"NONE",2012,582
"7727",3,14,"SanADM",2012,2
"7728",3,14,"SanALL",2012,2
"7729",3,14,"SanAZL",2012,1
"7730",3,14,"SanBAL",2012,5
"7731",3,14,"SanBAP",2012,7
"7732",3,14,"SanBAR",2012,3
"7733",3,14,"SanBAT",2012,3
"7734",3,14,"SanBIR",2012,1
"7735",3,14,"SanBLA",2012,1
"7736",3,14,"SanBRO",2012,1
"7737",3,14,"SanCAE",2012,2
"7738",3,14,"SanCAL",2012,9
"7739",3,14,"SanCAR",2012,3
"7740",3,14,"SanCAS",2012,1
"7741",3,14,"SanCHL",2012,2
"7742",3,14,"SanCHO",2012,2
"7743",3,14,"SanCLL",2012,1
"7744",3,14,"SanCLN",2012,2
"7745",3,14,"SanCOE",2012,1
"7746",3,14,"SanCOR",2012,8
"7747",3,14,"SanCRR",2012,7
"7748",3,14,"SanCRT",2012,3
"7749",3,14,"SanDLC",2012,1
"7750",3,14,"SanDLM",2012,2
"7751",3,14,"SanEAN",2012,2
"7752",3,14,"SanEAS",2012,14
"7753",3,14,"SanEGG",2012,5
"7754",3,14,"SanELC",2012,3
"7755",3,14,"SanEMR",2012,1
"7756",3,14,"SanFAI",2012,1
"7757",3,14,"SanFOX",2012,1
"7758",3,14,"SanFRM",2012,1
"7759",3,14,"SanGAS",2012,3
"7760",3,14,"SanGOL",2012,1
"7761",3,14,"SanGRA",2012,4
"7762",3,14,"SanGRN",2012,1
"7763",3,14,"SanHIL",2012,12
"7764",3,14,"SanHOR",2012,1
"7765",3,14,"SanIDW",2012,12
"7766",3,14,"SanISS",2012,3
"7767",3,14,"SanJAM",2012,4
"7768",3,14,"SanKER",2012,6
"7769",3,14,"SanLAJ",2012,6
"7770",3,14,"SanLAK",2012,2
"7771",3,14,"SanLIN",2012,14
"7772",3,14,"SanLIT",2012,2
"7773",3,14,"SanLNC",2012,5
"7774",3,14,"SanLOG",2012,5
"7775",3,14,"SanLOM",2012,1
"7776",3,14,"SanMDT",2012,5
"7777",3,14,"SanMIA",2012,2
"7778",3,14,"SanMIR",2012,9
"7779",3,14,"SanMIS",2012,2
"7780",3,14,"SanMON",2012,4
"7781",3,14,"SanMOR",2012,2
"7782",3,14,"SanMSH",2012,1
"7783",3,14,"SanMST",2012,11
"7784",3,14,"SanNES",2012,1
"7785",3,14,"SanNOA",2012,8
"7786",3,14,"SanNOR",2012,2
"7787",3,14,"SanNRM",2012,4
"7788",3,14,"SanNRT",2012,11
"7789",3,14,"SanNUV",2012,8
"7790",3,14,"SanOCN",2012,9
"7791",3,14,"SanOEC",2012,6
"7792",3,14,"SanOKP",2012,1
"7793",3,14,"SanOOL",2012,4
"7794",3,14,"SanOTM",2012,2
"7795",3,14,"SanPAR",2012,1
"7796",3,14,"SanPCF",2012,18
"7797",3,14,"SanPON",2012,11
"7798",3,14,"SanPRK",2012,2
"7799",3,14,"SanRAN",2012,3
"7800",3,14,"SanRED",2012,5
"7801",3,14,"SanRNC",2012,4
"7802",3,14,"SanSCR",2012,3
"7803",3,14,"SanSER",2012,7
"7804",3,14,"SanSHR",2012,1
"7805",3,14,"SanSKL",2012,3
"7806",3,14,"SanSNC",2012,2
"7807",3,14,"SanSNS",2012,11
"7808",3,14,"SanSOR",2012,2
"7809",3,14,"SanSSI",2012,10
"7810",3,14,"SanSTH",2012,2
"7811",3,14,"SanSTO",2012,1
"7812",3,14,"SanSUN",2012,1
"7813",3,14,"SanTAL",2012,2
"7814",3,14,"SanTER",2012,4
"7815",3,14,"SanTIR",2012,6
"7816",3,14,"SanTOM",2012,3
"7817",3,14,"SanTOR",2012,3
"7818",3,14,"SanTRL",2012,2
"7819",3,14,"SanUIN",2012,2
"7820",3,14,"SanVAL",2012,1
"7821",3,14,"SanWOD",2012,2
"7822",3,15,"NONE",2012,668
"7823",3,15,"SanALL",2012,3
"7824",3,15,"SanAZL",2012,4
"7825",3,15,"SanBAH",2012,4
"7826",3,15,"SanBAL",2012,2
"7827",3,15,"SanBAP",2012,4
"7828",3,15,"SanBAR",2012,5
"7829",3,15,"SanBAT",2012,3
"7830",3,15,"SanBIR",2012,1
"7831",3,15,"SanBLA",2012,1
"7832",3,15,"SanBOR",2012,3
"7833",3,15,"SanCAE",2012,1
"7834",3,15,"SanCAL",2012,8
"7835",3,15,"SanCAR",2012,8
"7836",3,15,"SanCAS",2012,6
"7837",3,15,"SanCHE",2012,2
"7838",3,15,"SanCHL",2012,1
"7839",3,15,"SanCHO",2012,1
"7840",3,15,"SanCLN",2012,7
"7841",3,15,"SanCLR",2012,1
"7842",3,15,"SanCOR",2012,4
"7843",3,15,"SanCRR",2012,6
"7844",3,15,"SanCRT",2012,4
"7845",3,15,"SanDLC",2012,2
"7846",3,15,"SanEAN",2012,5
"7847",3,15,"SanEAS",2012,16
"7848",3,15,"SanEGG",2012,2
"7849",3,15,"SanELC",2012,1
"7850",3,15,"SanEMR",2012,1
"7851",3,15,"SanFRM",2012,4
"7852",3,15,"SanGAS",2012,1
"7853",3,15,"SanGOL",2012,1
"7854",3,15,"SanGRA",2012,2
"7855",3,15,"SanGRN",2012,1
"7856",3,15,"SanHIL",2012,14
"7857",3,15,"SanHOR",2012,1
"7858",3,15,"SanIDW",2012,7
"7859",3,15,"SanISS",2012,1
"7860",3,15,"SanJAM",2012,4
"7861",3,15,"SanKER",2012,5
"7862",3,15,"SanLAJ",2012,9
"7863",3,15,"SanLAK",2012,5
"7864",3,15,"SanLIN",2012,6
"7865",3,15,"SanLNC",2012,5
"7866",3,15,"SanLOG",2012,5
"7867",3,15,"SanLOM",2012,3
"7868",3,15,"SanMAR",2012,4
"7869",3,15,"SanMDT",2012,4
"7870",3,15,"SanMIA",2012,1
"7871",3,15,"SanMIR",2012,7
"7872",3,15,"SanMIS",2012,4
"7873",3,15,"SanMON",2012,2
"7874",3,15,"SanMOR",2012,2
"7875",3,15,"SanMSH",2012,5
"7876",3,15,"SanMST",2012,9
"7877",3,15,"SanMTO",2012,1
"7878",3,15,"SanNES",2012,2
"7879",3,15,"SanNOA",2012,6
"7880",3,15,"SanNOR",2012,1
"7881",3,15,"SanNRM",2012,6
"7882",3,15,"SanNRT",2012,16
"7883",3,15,"SanNUV",2012,8
"7884",3,15,"SanOCN",2012,8
"7885",3,15,"SanOEC",2012,1
"7886",3,15,"SanOKP",2012,6
"7887",3,15,"SanOOL",2012,2
"7888",3,15,"SanOTM",2012,4
"7889",3,15,"SanPAR",2012,4
"7890",3,15,"SanPCF",2012,18
"7891",3,15,"SanPON",2012,5
"7892",3,15,"SanPRK",2012,4
"7893",3,15,"SanRAN",2012,4
"7894",3,15,"SanRED",2012,9
"7895",3,15,"SanRID",2012,3
"7896",3,15,"SanRNC",2012,7
"7897",3,15,"SanROL",2012,6
"7898",3,15,"SanROS",2012,3
"7899",3,15,"SanSAB",2012,1
"7900",3,15,"SanSAN",2012,1
"7901",3,15,"SanSCR",2012,4
"7902",3,15,"SanSER",2012,8
"7903",3,15,"SanSHE",2012,5
"7904",3,15,"SanSHR",2012,4
"7905",3,15,"SanSKL",2012,2
"7906",3,15,"SanSNC",2012,4
"7907",3,15,"SanSNS",2012,10
"7908",3,15,"SanSOR",2012,1
"7909",3,15,"SanSOU",2012,2
"7910",3,15,"SanSSI",2012,18
"7911",3,15,"SanSTH",2012,1
"7912",3,15,"SanSUN",2012,1
"7913",3,15,"SanTIR",2012,3
"7914",3,15,"SanTOM",2012,6
"7915",3,15,"SanTOR",2012,1
"7916",3,15,"SanTRL",2012,1
"7917",3,15,"SanVAL",2012,1
"7918",3,15,"SanWOD",2012,1
"7919",3,16,"NONE",2012,626
"7920",3,16,"SanADM",2012,3
"7921",3,16,"SanALL",2012,3
"7922",3,16,"SanALT",2012,2
"7923",3,16,"SanAZL",2012,2
"7924",3,16,"SanBAL",2012,5
"7925",3,16,"SanBAP",2012,8
"7926",3,16,"SanBAR",2012,6
"7927",3,16,"SanBAT",2012,3
"7928",3,16,"SanCAE",2012,3
"7929",3,16,"SanCAL",2012,5
"7930",3,16,"SanCAR",2012,4
"7931",3,16,"SanCAS",2012,15
"7932",3,16,"SanCHE",2012,4
"7933",3,16,"SanCLN",2012,6
"7934",3,16,"SanCOE",2012,1
"7935",3,16,"SanCOR",2012,8
"7936",3,16,"SanCRR",2012,4
"7937",3,16,"SanCRT",2012,2
"7938",3,16,"SanDLC",2012,1
"7939",3,16,"SanEAN",2012,5
"7940",3,16,"SanEAS",2012,27
"7941",3,16,"SanEGG",2012,5
"7942",3,16,"SanELC",2012,4
"7943",3,16,"SanEMR",2012,3
"7944",3,16,"SanFAI",2012,1
"7945",3,16,"SanFOX",2012,1
"7946",3,16,"SanFRM",2012,3
"7947",3,16,"SanGAS",2012,3
"7948",3,16,"SanGOL",2012,4
"7949",3,16,"SanGRA",2012,4
"7950",3,16,"SanGRN",2012,2
"7951",3,16,"SanHIL",2012,9
"7952",3,16,"SanHOR",2012,2
"7953",3,16,"SanIDW",2012,5
"7954",3,16,"SanISS",2012,1
"7955",3,16,"SanJAM",2012,1
"7956",3,16,"SanKEN",2012,3
"7957",3,16,"SanKER",2012,8
"7958",3,16,"SanLAJ",2012,14
"7959",3,16,"SanLAK",2012,1
"7960",3,16,"SanLIN",2012,4
"7961",3,16,"SanLIT",2012,2
"7962",3,16,"SanLNC",2012,2
"7963",3,16,"SanLOG",2012,4
"7964",3,16,"SanLOM",2012,1
"7965",3,16,"SanMAR",2012,1
"7966",3,16,"SanMDT",2012,5
"7967",3,16,"SanMIA",2012,2
"7968",3,16,"SanMIR",2012,6
"7969",3,16,"SanMIS",2012,3
"7970",3,16,"SanMON",2012,5
"7971",3,16,"SanMOR",2012,5
"7972",3,16,"SanMRM",2012,2
"7973",3,16,"SanMSH",2012,8
"7974",3,16,"SanMST",2012,22
"7975",3,16,"SanMTO",2012,3
